<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,16:46:59,948,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 2,M         ,63L2bisP2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
245,0.48,15.34,29.0,6.2,,0.00,?,?,?,?,?,?,29.577,
246,0.48,15.13,29.0,6.2,,0.00,?,?,?,?,?,?,29.740,
247,0.48,13.92,29.0,6.2,,0.00,?,?,?,?,?,?,29.892,
248,0.52,15.31,29.0,6.2,,0.00,?,?,?,?,?,?,29.892,
249,0.52,13.94,29.0,6.2,,0.00,?,?,?,?,?,?,30.050,
250,0.56,16.31,29.0,5.8,,0.00,?,?,?,?,?,?,30.209,
251,0.52,14.83,29.0,5.8,,0.00,?,?,?,?,?,?,30.361,
252,0.53,15.13,29.0,5.8,,0.00,?,?,?,?,?,?,30.361,
253,0.56,15.81,29.0,5.8,,0.00,?,?,?,?,?,?,30.514,
254,0.52,14.30,29.0,5.8,,0.00,?,?,?,?,?,?,30.665,
255,0.50,16.67,29.0,6.0,,0.00,?,?,?,?,?,?,30.829,
256,0.50,15.52,29.0,6.0,,0.00,?,?,?,?,?,?,30.992,
257,0.52,15.70,29.0,6.0,,0.00,?,?,?,?,?,?,30.992,
258,0.49,14.51,29.0,6.0,,0.00,?,?,?,?,?,?,31.152,
259,0.52,15.35,29.0,6.0,,0.00,?,?,?,?,?,?,31.304,
260,0.56,14.60,29.0,6.0,,0.00,?,?,?,?,?,?,31.460,
261,0.63,15.53,29.0,6.0,,0.00,?,?,?,?,?,?,31.460,
262,0.62,13.32,29.0,6.0,,0.00,?,?,?,?,?,?,31.625,
263,0.63,14.55,29.0,6.1,,0.00,?,?,?,?,?,?,31.791,
264,0.57,16.22,29.0,6.1,,0.00,?,?,?,?,?,?,31.946,
265,0.55,15.33,29.0,6.1,,0.00,?,?,?,?,?,?,31.946,
266,0.54,15.73,29.0,6.1,,0.00,?,?,?,?,?,?,32.110,
267,0.58,13.69,29.0,6.0,,0.00,?,?,?,?,?,?,32.274,
268,0.57,14.88,29.0,6.0,,0.00,?,?,?,?,?,?,32.432,
269,0.53,14.38,29.0,6.0,,0.00,?,?,?,?,?,?,32.432,
270,0.53,16.02,29.0,6.0,,0.00,?,?,?,?,?,?,32.596,
271,0.50,15.62,29.0,6.3,,0.00,?,?,?,?,?,?,32.757,
272,0.52,15.84,29.0,6.3,,0.00,?,?,?,?,?,?,32.908,
273,0.51,13.35,29.0,6.3,,0.00,?,?,?,?,?,?,32.909,
274,0.51,14.67,29.0,6.3,,0.00,?,?,?,?,?,?,33.069,
275,0.52,14.72,29.0,6.3,,0.00,?,?,?,?,?,?,33.221,
